Country,Year,avg_goldstein,avg_tone,mention_share,spike_ratio,missing_baseline,description,cluster
Egypt,1984,1.53402052574721,5.083125628483927,0.0211580152679336,0.795073565182732,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.08). Average Goldstein score was 1.53.,0
Egypt,1985,1.2417752795107777,4.583164151769225,0.0259664128298693,1.0174640549319545,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.58). Average Goldstein score was 1.24.,0
Egypt,1986,1.4593423886036117,4.333497929197996,0.0201227217962276,0.7991582346756191,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.33). Average Goldstein score was 1.46.,0
Egypt,1987,1.8014636174636167,4.449455964123348,0.0202276131070917,0.9009365771517704,False,Event volume around its typical baseline (0.9x). Average event tone was positive (4.45). Average Goldstein score was 1.80.,0
Egypt,1988,1.9533630620587144,4.278987677459311,0.0212988709740408,1.0185077973668153,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.28). Average Goldstein score was 1.95.,0
Egypt,1989,2.064734126415365,4.385920237550176,0.0224502727286263,1.0319721750655364,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.39). Average Goldstein score was 2.06.,0
Egypt,1990,1.5970883475198123,4.053865194266642,0.0275748904492899,1.252653755380703,False,Event volume around its typical baseline (1.3x). Average event tone was positive (4.05). Average Goldstein score was 1.60.,0
Egypt,1991,2.1007704497022024,4.8658537198025895,0.0220637078598395,0.9878590784300056,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.87). Average Goldstein score was 2.10.,0
Egypt,1992,1.4097201210287436,4.186512381990267,0.0234881191368702,1.0336683414091374,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.19). Average Goldstein score was 1.41.,0
Egypt,1993,0.5021092963851692,4.114104987377064,0.0381812892551991,1.6334121040884717,False,Event volume somewhat elevated above its typical baseline (1.6x). Average event tone was positive (4.11). Average Goldstein score was 0.50.,3
Egypt,1994,0.6717111395944999,4.226924898685981,0.0372717605999778,1.3932505994715647,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.23). Average Goldstein score was 0.67.,0
Egypt,1995,0.4442225091570265,4.520384912811272,0.0384898371661472,1.2952583607203707,False,Event volume around its typical baseline (1.3x). Average event tone was positive (4.52). Average Goldstein score was 0.44.,0
Egypt,1996,1.3009958112700537,5.02050954465867,0.0311874077286394,0.9776940859968902,False,Event volume around its typical baseline (1.0x). Average event tone was positive (5.02). Average Goldstein score was 1.30.,0
Egypt,1997,1.2344353762714202,5.136635976878282,0.0269356426638099,0.7987159303339036,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.14). Average Goldstein score was 1.23.,0
Egypt,1998,1.7358694094036686,5.28772960568725,0.0210532557792942,0.6117787197086737,False,Event volume around its typical baseline (0.6x). Average event tone was positive (5.29). Average Goldstein score was 1.74.,0
Egypt,1999,1.7375566984874071,5.896491346881135,0.0186738863663039,0.6026248545931108,False,Event volume around its typical baseline (0.6x). Average event tone was positive (5.90). Average Goldstein score was 1.74.,0
Egypt,2000,1.6394003780836477,5.602170912750981,0.0238318416312953,0.87398549358546,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.60). Average Goldstein score was 1.64.,0
Egypt,2001,1.5728225393574806,5.370886706286051,0.0194604892543373,0.7996451319697067,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.37). Average Goldstein score was 1.57.,0
Egypt,2002,1.5205105904021288,5.565454525401392,0.0215533952446864,0.9800997028853357,False,Event volume around its typical baseline (1.0x). Average event tone was positive (5.57). Average Goldstein score was 1.52.,0
Egypt,2003,1.5826655699846572,5.431613804315014,0.0193705028794602,0.9261724957352612,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.43). Average Goldstein score was 1.58.,0
Egypt,2004,1.5685558372999986,5.306713021561458,0.0260673894011359,1.266758682593297,False,Event volume around its typical baseline (1.3x). Average event tone was positive (5.31). Average Goldstein score was 1.57.,0
Egypt,2005,0.7587292559566129,5.25586300907123,0.0269106639151382,1.2200662393425252,False,Event volume around its typical baseline (1.2x). Average event tone was positive (5.26). Average Goldstein score was 0.76.,0
Egypt,2006,0.9429959084236498,5.164356860270465,0.0150394505191857,0.6633348059116533,False,Event volume around its typical baseline (0.7x). Average event tone was positive (5.16). Average Goldstein score was 0.94.,0
Egypt,2007,0.9155850635146028,5.310000051494368,0.0124085597109689,0.5695061513697894,False,Event volume around its typical baseline (0.6x). Average event tone was positive (5.31). Average Goldstein score was 0.92.,0
Egypt,2008,0.6235669988259027,4.872523851303398,0.0137579992759893,0.689302235974537,False,Event volume around its typical baseline (0.7x). Average event tone was positive (4.87). Average Goldstein score was 0.62.,0
Egypt,2009,1.1462599418834662,5.333286100799228,0.0134143986673607,0.7121373969953505,False,Event volume around its typical baseline (0.7x). Average event tone was positive (5.33). Average Goldstein score was 1.15.,0
Egypt,2010,0.5284679992186992,5.40479021256625,0.0090378478997901,0.5542578840349314,False,Event volume around its typical baseline (0.6x). Average event tone was positive (5.40). Average Goldstein score was 0.53.,0
Egypt,2011,-0.1558865693759866,5.185965168762375,0.0387320240257387,3.042183874872678,False,A notable spike in event volume above its typical baseline (3.0x). Average event tone was positive (5.19). Average Goldstein score was -0.16.,2
Egypt,2012,0.13727916920932,5.010870880635373,0.0235520649156302,1.3481305803799597,False,Event volume around its typical baseline (1.3x). Average event tone was positive (5.01). Average Goldstein score was 0.14.,0
Egypt,2013,-0.799555519693448,2.6946777592808786,0.03050090884254,1.5483585380454332,False,Event volume somewhat elevated above its typical baseline (1.5x). Average event tone was positive (2.69). Average Goldstein score was -0.80.,3
Egypt,2014,-0.4630321875075667,2.459995804898683,0.0164480667934861,0.7136610601073802,False,Event volume around its typical baseline (0.7x). Average event tone was positive (2.46). Average Goldstein score was -0.46.,0
Egypt,2015,-0.214037477097246,-2.644067103202367,0.0132304690862676,0.5593289511831528,False,Event volume around its typical baseline (0.6x). Average event tone was negative (-2.64). Average Goldstein score was -0.21.,1
Egypt,2016,0.1373254551171454,-3.022019951023033,0.0086677463062976,0.3538909113182636,False,Event volume around its typical baseline (0.4x). Average event tone was negative (-3.02). Average Goldstein score was 0.14.,1
Egypt,2017,0.0432933819697758,-2.9790560371038146,0.0087259098648482,0.4721850720375835,False,Event volume around its typical baseline (0.5x). Average event tone was negative (-2.98). Average Goldstein score was 0.04.,1
Egypt,2018,0.5074208451805617,-2.41379247646429,0.0065806991071233,0.4241611480868271,False,Event volume around its typical baseline (0.4x). Average event tone was negative (-2.41). Average Goldstein score was 0.51.,1
Egypt,2019,0.6857393970906254,-2.279905197646229,0.0064339479740464,0.5995900533203951,False,Event volume around its typical baseline (0.6x). Average event tone was negative (-2.28). Average Goldstein score was 0.69.,1
Egypt,2020,0.8793225608688036,-2.3227319071248043,0.0048181346484806,0.5520474557691304,False,Event volume around its typical baseline (0.6x). Average event tone was negative (-2.32). Average Goldstein score was 0.88.,1
Egypt,2021,1.325246284328837,-1.5156756600517878,0.0057561227447419,0.8170174289197429,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.52). Average Goldstein score was 1.33.,1
Egypt,2022,1.3314775735313458,-1.2100344130515543,0.0051687231275682,0.7997451375253216,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.21). Average Goldstein score was 1.33.,1
Egypt,2023,1.1675816045547631,-2.105492945292333,0.0077632649150454,1.349774922761037,False,Event volume around its typical baseline (1.3x). Average event tone was negative (-2.11). Average Goldstein score was 1.17.,1
Egypt,2024,0.9257887330337282,-2.6679125319691464,0.0070805600868469,1.182450625804868,False,Event volume around its typical baseline (1.2x). Average event tone was negative (-2.67). Average Goldstein score was 0.93.,1
Egypt,2025,1.3954157502384332,-1.7760251757358356,0.0053545806782214,0.8753089096294251,False,Event volume around its typical baseline (0.9x). Average event tone was negative (-1.78). Average Goldstein score was 1.40.,1
France,1980,0.953763912014722,4.93578041197364,0.0305444347938305,1.0,True,Event volume around its typical baseline (1.0x). Average event tone was positive (4.94). Average Goldstein score was 0.95.,0
France,1981,0.8788584441342836,4.918884276494077,0.029104472985167,0.9528568193065968,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.92). Average Goldstein score was 0.88.,0
France,1982,0.7596846254927726,4.744629936323917,0.0290776875206265,0.974961272664404,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.74). Average Goldstein score was 0.76.,0
France,1983,0.2332220286488579,4.528158320909434,0.0413714898097783,1.398841790448606,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.53). Average Goldstein score was 0.23.,0
France,1984,0.5754480555139534,4.552899824135036,0.0389618321520397,1.197921771693284,False,Event volume around its typical baseline (1.2x). Average event tone was positive (4.55). Average Goldstein score was 0.58.,0
France,1985,0.6134869049894854,4.8099638690643,0.0361220591004427,1.0683212107746949,False,Event volume around its typical baseline (1.1x). Average event tone was positive (4.81). Average Goldstein score was 0.61.,0
France,1986,0.4791989755993454,4.565064897793643,0.0458458196441564,1.312599204973656,False,Event volume around its typical baseline (1.3x). Average event tone was positive (4.57). Average Goldstein score was 0.48.,0
France,1987,0.4113743326082656,4.386573835172693,0.0382766083507513,1.0000217031604224,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.39). Average Goldstein score was 0.41.,0
France,1988,1.0525100980957878,4.671462847935797,0.0306565991470668,0.7642071496136724,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.67). Average Goldstein score was 1.05.,0
France,1989,1.333023724855369,4.62954173728259,0.0319246352451083,0.8407285507637163,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.63). Average Goldstein score was 1.33.,0
France,1990,1.5157027801792782,4.853651703136085,0.0372005701916477,1.0173779129373206,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.85). Average Goldstein score was 1.52.,0
France,1991,1.28252225215701,5.048918724103925,0.0388132642142723,1.0552575019624997,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.05). Average Goldstein score was 1.28.,0
France,1992,1.2606132432296135,4.885593096551957,0.0356875935066894,1.0088555183613863,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.89). Average Goldstein score was 1.26.,0
France,1993,0.9081090076971086,4.957802298356185,0.0358093624819984,1.0273357661755014,False,Event volume around its typical baseline (1.0x). Average event tone was positive (4.96). Average Goldstein score was 0.91.,0
France,1994,0.6767988643421168,4.771960391804496,0.0477902519174346,1.3316838563804942,False,Event volume around its typical baseline (1.3x). Average event tone was positive (4.77). Average Goldstein score was 0.68.,0
France,1995,0.5026906809110584,4.926970436461802,0.0507686147893955,1.2997527864771925,False,Event volume around its typical baseline (1.3x). Average event tone was positive (4.93). Average Goldstein score was 0.50.,0
France,1996,1.1345073606284073,5.123712649166606,0.0441586003358878,1.057087982458595,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.12). Average Goldstein score was 1.13.,0
France,1997,1.3185750995759988,5.281668172129068,0.0382631272583793,0.8931034315268666,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.28). Average Goldstein score was 1.32.,0
France,1998,1.386499218994065,5.322164183092692,0.0328348716097221,0.7572968807446713,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.32). Average Goldstein score was 1.39.,0
France,1999,1.1872684139177578,5.365293102127995,0.0327949411155236,0.7668982450783556,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.37). Average Goldstein score was 1.19.,0
France,2000,0.8833217753120662,5.195424703257825,0.031163685233135,0.7837154441425834,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.20). Average Goldstein score was 0.88.,0
France,2001,0.9552121277695632,5.106224930968025,0.0280244347552143,0.7818653428801909,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.11). Average Goldstein score was 0.96.,0
France,2002,0.723275352188407,5.1774782928854695,0.0293834952637647,0.9008861994401534,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.18). Average Goldstein score was 0.72.,0
France,2003,0.9418733325898792,5.538037670700825,0.0385668142320958,1.2505336279297723,False,Event volume around its typical baseline (1.3x). Average event tone was positive (5.54). Average Goldstein score was 0.94.,0
France,2004,0.8214461496213523,5.31618945632659,0.0384475771529805,1.201987334125645,False,Event volume around its typical baseline (1.2x). Average event tone was positive (5.32). Average Goldstein score was 0.82.,0
France,2005,0.7373363567649289,5.256617663431849,0.0351444334557579,1.061213872158944,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.26). Average Goldstein score was 0.74.,0
France,2006,0.6339452651973843,5.355152956850843,0.0259048937557166,0.7638553258017201,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.36). Average Goldstein score was 0.63.,0
France,2007,0.7950881470275776,5.516094160751407,0.0271094883844526,0.8094935639558435,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.52). Average Goldstein score was 0.80.,0
France,2008,0.9343985458277468,5.193304630811434,0.0288491086076532,0.8732986764303465,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.19). Average Goldstein score was 0.93.,0
France,2009,0.8533979504630688,5.147940789616812,0.0238764341044738,0.7679507607038492,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.15). Average Goldstein score was 0.85.,0
France,2010,0.7666633813098102,5.257117497517974,0.0205441336015436,0.7291133610667528,False,Event volume around its typical baseline (0.7x). Average event tone was positive (5.26). Average Goldstein score was 0.77.,0
France,2011,0.6371929051217468,5.47289471237558,0.021225974908008,0.8404059533676863,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.47). Average Goldstein score was 0.64.,0
France,2012,0.5528557461154784,4.99580670154648,0.0203787576058705,0.8379069203767042,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.00). Average Goldstein score was 0.55.,0
France,2013,0.4094261050622478,2.2407400541321323,0.0229425148587643,0.99859120464358,False,Event volume around its typical baseline (1.0x). Average event tone was positive (2.24). Average Goldstein score was 0.41.,0
France,2014,0.5229420029628872,2.297535742643151,0.0204163666902489,0.9368071974055374,False,Event volume around its typical baseline (0.9x). Average event tone was positive (2.30). Average Goldstein score was 0.52.,0
France,2015,0.3485531361505836,-1.6112166869204017,0.0297069281967928,1.407807902945429,False,Event volume around its typical baseline (1.4x). Average event tone was negative (-1.61). Average Goldstein score was 0.35.,1
France,2016,0.3908690663154387,-2.283118645625698,0.0207219810183359,0.903544215017692,False,Event volume around its typical baseline (0.9x). Average event tone was negative (-2.28). Average Goldstein score was 0.39.,1
France,2017,0.8121446061760305,-1.6231217617008322,0.0217136460844737,0.950963587604488,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-1.62). Average Goldstein score was 0.81.,1
France,2018,0.6983296877375569,-1.875172375678184,0.0179600959012321,0.7774836569683485,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.88). Average Goldstein score was 0.70.,1
France,2019,0.8387189779391591,-1.7258510372915186,0.0192216825364614,0.8696097243374183,False,Event volume around its typical baseline (0.9x). Average event tone was negative (-1.73). Average Goldstein score was 0.84.,1
France,2020,0.7150535816790448,-2.4007588821341,0.0163648765802785,0.74845535393808,False,Event volume around its typical baseline (0.7x). Average event tone was negative (-2.40). Average Goldstein score was 0.72.,1
France,2021,0.8401419621971881,-1.705473029346185,0.0180024320316309,0.9377997498005486,False,Event volume around its typical baseline (0.9x). Average event tone was negative (-1.71). Average Goldstein score was 0.84.,1
France,2022,1.0311616648971815,-1.4927738480185735,0.0145208090626961,0.7784893587570875,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.49). Average Goldstein score was 1.03.,1
France,2023,0.8056358683909207,-1.4399123725978336,0.0164013956653995,0.9527951354791838,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-1.44). Average Goldstein score was 0.81.,1
France,2024,0.9257445105612976,-1.323474762482589,0.0158617420214122,0.938440277463238,False,Event volume around its typical baseline (0.9x). Average event tone was negative (-1.32). Average Goldstein score was 0.93.,1
France,2025,1.0484336994032109,-1.3835124286710931,0.0156202985867216,0.9624187892814858,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-1.38). Average Goldstein score was 1.05.,1
Germany,1980,1.1877208099956922,5.049129568852205,0.023907744641855,1.0,True,Event volume around its typical baseline (1.0x). Average event tone was positive (5.05). Average Goldstein score was 1.19.,0
Germany,1981,0.5013803096164112,4.965042970790326,0.0268341910768001,1.1224057927162954,False,Event volume around its typical baseline (1.1x). Average event tone was positive (4.97). Average Goldstein score was 0.50.,0
Germany,1982,0.6840712694877503,4.993620505927019,0.0213878947579455,0.843006655344538,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.99). Average Goldstein score was 0.68.,0
Germany,1983,0.4390918828850275,4.771874682576668,0.0330494235613957,1.3745806697320804,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.77). Average Goldstein score was 0.44.,0
Germany,1984,0.864823759120337,4.794113780122634,0.0358052608528552,1.361685293562565,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.79). Average Goldstein score was 0.86.,0
Germany,1985,0.5984747007734519,4.87499639740073,0.0380659523402604,1.350004728169282,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.87). Average Goldstein score was 0.60.,0
Germany,1986,0.4369204479021448,4.549238841205817,0.0337398669931729,1.0873815551922394,False,Event volume around its typical baseline (1.1x). Average event tone was positive (4.55). Average Goldstein score was 0.44.,0
Germany,1987,0.7250591206060358,4.6311282871111885,0.0376635506328072,1.1621080794420418,False,Event volume around its typical baseline (1.2x). Average event tone was positive (4.63). Average Goldstein score was 0.73.,0
Germany,1988,0.7737785251020901,4.295490713072199,0.0294364889860699,0.825365066096496,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.30). Average Goldstein score was 0.77.,0
Germany,1989,1.0074848408287005,5.12378693117025,0.0519156352831596,1.4857564687655511,False,Event volume around its typical baseline (1.5x). Average event tone was positive (5.12). Average Goldstein score was 1.01.,0
Germany,1990,1.272256867824363,5.4396641633539,0.0559864843461274,1.4669857966063606,False,Event volume around its typical baseline (1.5x). Average event tone was positive (5.44). Average Goldstein score was 1.27.,0
Germany,1991,1.0086918551204265,4.937237379691801,0.0301917497414066,0.7231833063290393,False,Event volume around its typical baseline (0.7x). Average event tone was positive (4.94). Average Goldstein score was 1.01.,0
Germany,1992,0.8840078917700115,4.7309368057466585,0.0331006404018755,0.806569760400586,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.73). Average Goldstein score was 0.88.,0
Germany,1993,0.5589783281733745,4.67971474720866,0.0338021890005931,0.8423969678099811,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.68). Average Goldstein score was 0.56.,0
Germany,1994,0.5720430107526879,4.852247335127228,0.0301918880228572,0.736399371393435,False,Event volume around its typical baseline (0.7x). Average event tone was positive (4.85). Average Goldstein score was 0.57.,0
Germany,1995,0.833499709411644,4.975835843650308,0.0272721094331742,0.7440298529611621,False,Event volume around its typical baseline (0.7x). Average event tone was positive (4.98). Average Goldstein score was 0.83.,0
Germany,1996,0.8900510265194165,5.116236480994126,0.0250789430824606,0.8113086841948752,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.12). Average Goldstein score was 0.89.,0
Germany,1997,1.0784656562847612,5.297272762331435,0.0283046277396394,0.9469865808453888,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.30). Average Goldstein score was 1.08.,0
Germany,1998,1.0798005759762177,5.380356168318618,0.0280035747346237,0.9679786285663716,False,Event volume around its typical baseline (1.0x). Average event tone was positive (5.38). Average Goldstein score was 1.08.,0
Germany,1999,1.1714920665846738,5.514756429618372,0.0312952179511907,1.1269341134741635,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.51). Average Goldstein score was 1.17.,0
Germany,2000,1.099297865053088,5.519257383358605,0.0272666579962717,0.9741259933774716,False,Event volume around its typical baseline (1.0x). Average event tone was positive (5.52). Average Goldstein score was 1.10.,0
Germany,2001,1.0117933763228868,5.3711180999708805,0.0247389034185915,0.8838541046123534,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.37). Average Goldstein score was 1.01.,0
Germany,2002,0.8951776601954547,5.194944980055595,0.0206146191961357,0.7382984577494613,False,Event volume around its typical baseline (0.7x). Average event tone was positive (5.19). Average Goldstein score was 0.90.,0
Germany,2003,1.0466659404403655,5.493945754425123,0.023106303484985,0.8757763537545361,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.49). Average Goldstein score was 1.05.,0
Germany,2004,1.1232726034394684,5.438796899065816,0.0231281247569438,0.9104005214933376,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.44). Average Goldstein score was 1.12.,0
Germany,2005,1.098058252427185,5.583780122108687,0.026293457955688,1.1061185682847114,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.58). Average Goldstein score was 1.10.,0
Germany,2006,1.280762732866512,5.327421207608376,0.0218284179910426,0.925863467826017,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.33). Average Goldstein score was 1.28.,0
Germany,2007,0.882865780933625,5.3328126709100925,0.0237270577369959,1.0318721046357089,False,Event volume around its typical baseline (1.0x). Average event tone was positive (5.33). Average Goldstein score was 0.88.,0
Germany,2008,1.0473790602165451,5.3361996746643126,0.0194881029104123,0.8251841153829054,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.34). Average Goldstein score was 1.05.,0
Germany,2009,1.0785436850282295,5.387975865718741,0.0200039606843092,0.8738012705435305,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.39). Average Goldstein score was 1.08.,0
Germany,2010,1.0441902647780736,5.499035853537435,0.0166050850577108,0.7456860214833474,False,Event volume around its typical baseline (0.7x). Average event tone was positive (5.50). Average Goldstein score was 1.04.,0
Germany,2011,0.9756818340868052,5.548069942342968,0.0155384943534904,0.7642938118022485,False,Event volume around its typical baseline (0.8x). Average event tone was positive (5.55). Average Goldstein score was 0.98.,0
Germany,2012,1.208078516205285,5.293438292369587,0.0142248087632907,0.7458266519547482,False,Event volume around its typical baseline (0.7x). Average event tone was positive (5.29). Average Goldstein score was 1.21.,0
Germany,2013,1.359156605525888,2.561914760170157,0.0148924127745936,0.8672451907557692,False,Event volume around its typical baseline (0.9x). Average event tone was positive (2.56). Average Goldstein score was 1.36.,0
Germany,2014,1.1552930964574923,2.451046962526057,0.0142553252340393,0.8770914322217904,False,Event volume around its typical baseline (0.9x). Average event tone was positive (2.45). Average Goldstein score was 1.16.,0
Germany,2015,1.2639383287925228,-1.627412185299743,0.0184954947601458,1.2246056369002989,False,Event volume around its typical baseline (1.2x). Average event tone was negative (-1.63). Average Goldstein score was 1.26.,1
Germany,2016,0.6837832710631035,-2.429702370341684,0.0159689930853941,1.0315015975526378,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-2.43). Average Goldstein score was 0.68.,1
Germany,2017,0.891274844340685,-1.885195613804532,0.0153387069214848,0.9853090496617783,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-1.89). Average Goldstein score was 0.89.,1
Germany,2018,0.9086509349450596,-2.013054341118192,0.0132806995805193,0.8410730002555467,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-2.01). Average Goldstein score was 0.91.,1
Germany,2019,0.9245380977877252,-1.7232782224860008,0.0127728929562465,0.8257707425385048,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.72). Average Goldstein score was 0.92.,1
Germany,2020,0.8881186274604919,-2.316156833627116,0.0140739853005636,0.9276681626523582,False,Event volume around its typical baseline (0.9x). Average event tone was negative (-2.32). Average Goldstein score was 0.89.,1
Germany,2021,0.9419382605137264,-1.914253287522321,0.0145413132185422,1.017796364581591,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-1.91). Average Goldstein score was 0.94.,1
Germany,2022,1.0736310462029173,-1.9151117778016824,0.0146296346042042,1.0448604884955572,False,Event volume around its typical baseline (1.0x). Average event tone was negative (-1.92). Average Goldstein score was 1.07.,1
Germany,2023,1.0242279877114115,-1.507917288550412,0.0111626191735764,0.8054009134574877,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.51). Average Goldstein score was 1.02.,1
Germany,2024,0.8653735934064737,-1.7746920632048693,0.0111310162669054,0.8284416860415442,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.77). Average Goldstein score was 0.87.,1
Germany,2025,0.9926782292633782,-1.6617335203801469,0.0101272196323892,0.7726152595575735,False,Event volume around its typical baseline (0.8x). Average event tone was negative (-1.66). Average Goldstein score was 0.99.,1
India,1980,0.198698315467075,5.075859066958525,0.0155607691426533,1.0,True,Event volume around its typical baseline (1.0x). Average event tone was positive (5.08). Average Goldstein score was 0.20.,0
India,1981,0.1053045186640471,4.856699550613488,0.0128607975633359,0.8264885524253095,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.86). Average Goldstein score was 0.11.,0
India,1982,-0.3574753173483779,5.014231954895058,0.0129306134870298,0.9099156018239444,False,Event volume around its typical baseline (0.9x). Average event tone was positive (5.01). Average Goldstein score was -0.36.,0
India,1983,-0.7507086614173228,4.799601676331134,0.0188503004209839,1.3675434039750742,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.80). Average Goldstein score was -0.75.,0
India,1984,-2.3065747561218384,4.450654809586929,0.0482930084701578,3.208705553500059,False,A notable spike in event volume above its typical baseline (3.2x). Average event tone was positive (4.45). Average Goldstein score was -2.31.,2
India,1985,-0.8020201346756446,4.719482492756061,0.0295993622986472,1.364082624471454,False,Event volume around its typical baseline (1.4x). Average event tone was positive (4.72). Average Goldstein score was -0.80.,0
India,1986,-1.4647973640856682,4.179439219832802,0.0297752485093228,1.2149782315652486,False,Event volume around its typical baseline (1.2x). Average event tone was positive (4.18). Average Goldstein score was -1.46.,0
India,1987,-0.7106962425007893,4.174441454577398,0.0243647240828821,0.8736099091970754,False,Event volume around its typical baseline (0.9x). Average event tone was positive (4.17). Average Goldstein score was -0.71.,0
India,1988,-1.0426232152940222,3.90649752614888,0.0239477683976083,0.7935892358901742,False,Event volume around its typical baseline (0.8x). Average event tone was positive (3.91). Average Goldstein score was -1.04.,0
India,1989,-0.0556022682831443,3.991300586420801,0.0209989461441615,0.6731289620005441,False,Event volume around its typical baseline (0.7x). Average event tone was positive (3.99). Average Goldstein score was -0.06.,0
India,1990,-1.1746954351974166,3.714014203423045,0.0294594794361438,1.1446259934946688,False,Event volume around its typical baseline (1.1x). Average event tone was positive (3.71). Average Goldstein score was -1.17.,0
India,1991,-0.7414035591274398,4.272899241223437,0.0216428854000376,0.8418331708177399,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.27). Average Goldstein score was -0.74.,0
India,1992,-0.1089981289334921,4.295905131654294,0.0264185365019217,1.0969895370224223,False,Event volume around its typical baseline (1.1x). Average event tone was positive (4.30). Average Goldstein score was -0.11.,0
India,1993,-0.5308660152590013,4.120057980221949,0.0269756010272167,1.101336089275908,False,Event volume around its typical baseline (1.1x). Average event tone was positive (4.12). Average Goldstein score was -0.53.,0
India,1994,-0.7110384141996497,4.259743470725447,0.0190936626367817,0.7607312800407741,False,Event volume around its typical baseline (0.8x). Average event tone was positive (4.26). Average Goldstein score was -0.71.,0
India,1995,-0.5549778253555587,4.789772445739761,0.0216957492996923,0.8777296032950257,False,Event volume around its typical baseline (0.9x). Average event tone was positive (4.79). Average Goldstein score was -0.55.,0
India,1996,0.0345270148985819,5.328034271550952,0.0250478680442896,1.0812673321657231,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.33). Average Goldstein score was 0.03.,0
India,1997,0.6437026130145264,5.65332314110542,0.0260259785089879,1.0914060678187645,False,Event volume around its typical baseline (1.1x). Average event tone was positive (5.65). Average Goldstein score was 0.64.,0
India,1998,0.2759484376274779,5.318925250348741,0.0235251858211289,0.989793486606537,False,Event volume around its typical baseline (1.0x). Average event tone was positive (5.32). Average Goldstein score was 0.28.,0
